dates 	IGWDAll 	IGUSDAll 	IGGBPAll 	IGEURAll 	IGShortUSDAll 	IGShortGBPAll 	IGShortEURAll 	HYWDAll 	HYUSDAll 	HYEURAll
20-Mar-2008 	-0.002020 	-0.002780 	-0.004190 	-0.000780 	-0.003850 	-0.002430 	0.000670 	-0.000070 	-0.000380 	0.003070
28-Mar-2008 	0.002840 	0.004260 	0.003270 	0.001990 	0.003780 	-0.000230 	0.000880 	0.019080 	0.019250 	0.019100
04-Apr-2008 	0.003530 	0.005180 	0.004780 	0.002580 	0.003670 	0.000890 	0.000390 	0.014020 	0.013750 	0.018080
11-Apr-2008 	0.001310 	0.001400 	0.003930 	0.000900 	0.001170 	0.000810 	0.000050 	0.001790 	0.001400 	0.004270
18-Apr-2008 	0.004950 	0.006850 	0.005910 	0.004110 	0.003760 	0.000580 	0.002060 	0.024420 	0.025220 	0.020450
25-Apr-2008 	0.004620 	0.005720 	0.009210 	0.003200 	0.003610 	0.002750 	0.001090 	0.012800 	0.013270 	0.012140
02-May-2008 	0.006970 	0.009200 	0.010690 	0.004590 	0.004490 	0.002620 	0.002630 	0.011490 	0.011150 	0.013760
09-May-2008 	0.000620 	-0.000070 	0.005580 	0.000390 	0.000790 	0.002560 	-0.000180 	-0.009300 	-0.009870 	-0.006430
16-May-2008 	0.002220 	0.001940 	0.003800 	0.002980 	0.002470 	0.001970 	0.002020 	0.010810 	0.010840 	0.012340
23-May-2008 	-0.000860 	-0.002360 	-0.000400 	0.000200 	0.000080 	0.001230 	0.000160 	-0.001100 	-0.002470 	0.005870
30-May-2008 	0.000500 	0.001050 	-0.000330 	0.000200 	0.001150 	-0.000700 	-0.000200 	0.005850 	0.006780 	0.001150
06-Jun-2008 	-0.000710 	-0.000360 	-0.000230 	-0.001450 	-0.000460 	0.000330 	-0.001880 	-0.004480 	-0.004730 	-0.002430
13-Jun-2008 	0.000510 	0.000910 	0.000700 	0.000230 	0.001180 	0.000470 	0.001880 	0.011100 	0.012910 	-0.002750
20-Jun-2008 	-0.001750 	-0.003390 	-0.001300 	-0.000510 	-0.001160 	0.000080 	0.000260 	-0.012580 	-0.013380 	-0.007990
27-Jun-2008 	-0.005380 	-0.008170 	-0.003550 	-0.003480 	-0.004580 	-0.001660 	-0.001380 	-0.027250 	-0.027070 	-0.031960
03-Jul-2008 	-0.003180 	-0.005060 	-0.002550 	-0.002030 	-0.002830 	-0.000560 	-0.001870 	-0.012630 	-0.011180 	-0.021890
11-Jul-2008 	-0.002570 	-0.004470 	-0.002750 	-0.001070 	-0.001900 	-0.001380 	0.000420 	-0.008670 	-0.009410 	-0.004850
18-Jul-2008 	-0.002800 	-0.005340 	-0.000290 	-0.000600 	-0.003270 	0.000400 	0.000060 	0.006950 	0.007640 	0.003580
25-Jul-2008 	0.000570 	0.001730 	-0.000880 	-0.000820 	0.000860 	-0.000190 	-0.000660 	0.003010 	0.002920 	0.004560
01-Aug-2008 	-0.001160 	-0.001820 	-0.001520 	-0.000840 	-0.001060 	-0.000770 	-0.000460 	-0.017410 	-0.017520 	-0.016170
08-Aug-2008 	0.000100 	0.000440 	-0.001600 	0.000110 	0.000410 	-0.000040 	0.000010 	-0.000630 	0.000080 	-0.005640
15-Aug-2008 	-0.001280 	-0.002430 	-0.001660 	0.000180 	-0.000610 	-0.000590 	0.000350 	0.001220 	0.000590 	0.006550
22-Aug-2008 	-0.002400 	-0.004230 	-0.001270 	-0.000840 	-0.001210 	-0.000600 	-0.000460 	-0.003440 	-0.004340 	0.003510
29-Aug-2008 	-0.001570 	-0.001480 	-0.001230 	-0.001420 	0.000160 	0.000560 	-0.000950 	0.000190 	0.000100 	0.001340
05-Sep-2008 	-0.002880 	-0.002140 	-0.003410 	-0.004690 	-0.001490 	-0.000870 	-0.002270 	-0.006970 	-0.007360 	-0.005410
12-Sep-2008 	-0.006820 	-0.012150 	-0.006880 	-0.002240 	-0.006880 	-0.002930 	-0.000610 	0.001190 	0.000690 	0.004490
19-Sep-2008 	-0.031940 	-0.038320 	-0.046660 	-0.030290 	-0.033830 	-0.027920 	-0.020640 	-0.024260 	-0.023740 	-0.029090
26-Sep-2008 	-0.015340 	-0.023940 	-0.008960 	-0.008860 	-0.020070 	-0.003600 	-0.006940 	-0.039180 	-0.039080 	-0.044460
03-Oct-2008 	-0.018310 	-0.022630 	-0.026660 	-0.015050 	-0.014640 	-0.012300 	-0.009500 	-0.066150 	-0.067070 	-0.065730
10-Oct-2008 	-0.027920 	-0.043770 	-0.015650 	-0.019340 	-0.031140 	-0.009210 	-0.014660 	-0.100160 	-0.098490 	-0.132710
17-Oct-2008 	-0.001320 	-0.001520 	-0.000530 	-0.002100 	0.001830 	-0.001610 	-0.000620 	-0.014810 	-0.015870 	-0.008250
24-Oct-2008 	-0.009060 	-0.009820 	-0.013540 	-0.009540 	-0.008610 	-0.011560 	-0.007230 	-0.028250 	-0.024970 	-0.056630
31-Oct-2008 	-0.001480 	0.002250 	-0.006730 	-0.003030 	-0.003040 	-0.002770 	-0.000930 	0.019710 	0.020850 	0.018540
07-Nov-2008 	0.003880 	0.008980 	-0.004350 	-0.000410 	0.004250 	0.000470 	0.000430 	-0.001970 	-0.003440 	0.017390
14-Nov-2008 	-0.001040 	0.000730 	-0.004120 	-0.003670 	0.004090 	-0.000080 	-0.002030 	-0.034300 	-0.036580 	-0.018780
21-Nov-2008 	-0.014650 	-0.026070 	-0.008440 	-0.005030 	-0.011950 	-0.003320 	-0.001310 	-0.090880 	-0.093530 	-0.079560
28-Nov-2008 	-0.001380 	-0.001090 	-0.002990 	-0.001380 	-0.001760 	-0.000040 	-0.001520 	0.007170 	0.007260 	0.007600
05-Dec-2008 	-0.004360 	-0.006640 	-0.002950 	-0.001230 	-0.005800 	-0.000450 	0.000250 	-0.026630 	-0.027560 	-0.019380
12-Dec-2008 	0.000490 	0.002890 	-0.005100 	-0.000690 	0.003260 	0.000080 	0.002060 	-0.012060 	-0.012410 	-0.011720
19-Dec-2008 	0.002400 	0.011370 	-0.007630 	-0.006370 	0.008280 	-0.007330 	-0.005050 	0.017100 	0.019850 	-0.002520
26-Dec-2008 	0.002980 	0.006330 	-0.001210 	0.000410 	0.005000 	-0.000740 	-0.001480 	0.026380 	0.029360 	0.007090
02-Jan-2009 	-0.000560 	-0.012840 	0.017430 	0.009190 	-0.010130 	0.008900 	0.005180 	0.005000 	0.001900 	0.026360
09-Jan-2009 	0.012410 	0.021630 	0.003250 	0.005730 	0.017030 	-0.000040 	0.003220 	0.055410 	0.051290 	0.094910
16-Jan-2009 	0.002730 	0.002800 	0.001930 	0.003720 	0.004690 	0.002310 	0.003600 	-0.009820 	-0.012010 	0.005610
23-Jan-2009 	-0.004110 	-0.001510 	-0.016650 	-0.006830 	-0.000840 	-0.015290 	-0.003900 	-0.000470 	0.002230 	-0.022380
30-Jan-2009 	0.004760 	0.011620 	-0.007390 	-0.001140 	0.005940 	-0.001700 	-0.001560 	0.018690 	0.019470 	0.017280
06-Feb-2009 	0.001300 	0.003980 	-0.002450 	-0.001670 	0.002770 	-0.000960 	-0.000940 	0.010430 	0.010320 	0.010510
13-Feb-2009 	0.000810 	0.002740 	-0.002100 	-0.001710 	0.003570 	-0.003160 	-0.001410 	-0.004610 	-0.004140 	-0.008390
20-Feb-2009 	-0.006360 	-0.011410 	-0.006470 	-0.001720 	-0.007300 	-0.001370 	-0.001110 	-0.021920 	-0.022930 	-0.014280
27-Feb-2009 	-0.006400 	-0.006600 	-0.009710 	-0.007130 	-0.006190 	-0.006160 	-0.005700 	-0.017170 	-0.016260 	-0.024970
06-Mar-2009 	-0.014300 	-0.019150 	-0.018990 	-0.011560 	-0.013320 	-0.009750 	-0.007700 	-0.040180 	-0.039630 	-0.045710
13-Mar-2009 	-0.006330 	-0.005310 	-0.027130 	-0.006300 	-0.001740 	-0.009210 	-0.004650 	0.018720 	0.020990 	0.001660
20-Mar-2009 	-0.001480 	-0.002030 	-0.014420 	0.000920 	0.003170 	-0.007520 	0.001020 	0.009040 	0.007560 	0.020800
27-Mar-2009 	0.003740 	0.002240 	0.004470 	0.006900 	0.002470 	0.001030 	0.003850 	0.033320 	0.033470 	0.035210
03-Apr-2009 	0.003130 	0.001320 	0.008960 	0.006120 	0.001560 	0.004360 	0.005260 	0.011820 	0.013290 	0.004290
09-Apr-2009 	0.007100 	0.010380 	0.006270 	0.004830 	0.006540 	0.003670 	0.002650 	0.017890 	0.017460 	0.022190
17-Apr-2009 	0.012740 	0.016480 	0.008870 	0.011600 	0.012170 	0.003470 	0.008510 	0.041030 	0.041520 	0.038460
24-Apr-2009 	0.005800 	0.008150 	0.004700 	0.004060 	0.007870 	-0.001290 	0.002170 	0.008800 	0.009140 	0.002560
01-May-2009 	0.010340 	0.015600 	0.006900 	0.006010 	0.009070 	0.001660 	0.004860 	0.040160 	0.042280 	0.030380
08-May-2009 	0.015250 	0.020880 	0.007090 	0.013000 	0.013120 	0.003320 	0.008060 	0.045300 	0.042620 	0.061060
15-May-2009 	0.002430 	0.000750 	0.002850 	0.004340 	0.002560 	0.001380 	0.003950 	-0.015210 	-0.018910 	0.002110
22-May-2009 	0.009490 	0.010930 	0.030160 	0.006060 	0.006200 	0.014850 	0.004200 	0.032910 	0.031660 	0.037400
29-May-2009 	0.010510 	0.017670 	0.009340 	0.003610 	0.007880 	0.005020 	0.002640 	0.016480 	0.016320 	0.022930
05-Jun-2009 	0.011260 	0.018120 	0.010650 	0.004700 	0.009780 	0.004760 	0.004090 	0.038610 	0.039530 	0.030050
12-Jun-2009 	0.008570 	0.010940 	0.012610 	0.006120 	0.006100 	0.007430 	0.003930 	0.015110 	0.014890 	0.011800
19-Jun-2009 	0.002170 	0.003520 	0.006990 	0.000750 	0.002920 	0.004970 	0.000670 	-0.013600 	-0.013960 	-0.015460
26-Jun-2009 	0.000050 	-0.001140 	0.005130 	0.000370 	0.001230 	0.002820 	-0.000010 	-0.010600 	-0.011800 	-0.005230
02-Jul-2009 	0.001710 	0.000530 	0.006430 	0.002750 	0.001580 	0.003150 	0.002430 	0.008400 	0.007960 	0.016580
10-Jul-2009 	0.001610 	0.000720 	0.005480 	0.002160 	0.001060 	0.003980 	0.001690 	-0.010600 	-0.012570 	-0.002480
17-Jul-2009 	0.007220 	0.010100 	0.007040 	0.005110 	0.004270 	0.006400 	0.003610 	0.020040 	0.020000 	0.019620
24-Jul-2009 	0.008810 	0.009020 	0.016730 	0.009360 	0.004670 	0.008590 	0.006620 	0.026970 	0.025930 	0.032580
31-Jul-2009 	0.011290 	0.015070 	0.014460 	0.008180 	0.007290 	0.005590 	0.005390 	0.023510 	0.023040 	0.026030
07-Aug-2009 	0.008830 	0.011330 	0.013220 	0.006930 	0.005930 	0.007110 	0.005580 	0.030100 	0.029330 	0.034270
14-Aug-2009 	-0.000010 	-0.001160 	0.005090 	0.000040 	0.001750 	0.003960 	-0.000040 	-0.012580 	-0.014190 	-0.002410
21-Aug-2009 	-0.000740 	-0.002230 	0.002690 	0.000070 	-0.000340 	0.001200 	0.000460 	-0.005630 	-0.005560 	-0.004930
28-Aug-2009 	0.002410 	0.003650 	0.002860 	0.001250 	0.002460 	0.002480 	0.001040 	0.005580 	0.004610 	0.009370
04-Sep-2009 	-0.000100 	-0.000800 	0.000830 	0.000610 	0.000020 	0.002000 	0.001070 	-0.000440 	-0.000040 	-0.003440
11-Sep-2009 	0.003440 	0.004890 	0.004110 	0.002350 	0.003430 	0.001610 	0.000710 	0.014250 	0.012960 	0.017710
18-Sep-2009 	0.005000 	0.006440 	0.007030 	0.003820 	0.003620 	0.003410 	0.002620 	0.033740 	0.033030 	0.034310
25-Sep-2009 	0.001510 	0.001470 	0.002740 	0.001530 	0.001080 	0.002740 	0.000900 	0.008300 	0.006610 	0.015010
02-Oct-2009 	-0.002140 	-0.005100 	0.000720 	0.000160 	-0.000950 	0.002460 	0.000870 	-0.009180 	-0.010850 	0.000510
09-Oct-2009 	0.003010 	0.003780 	0.001550 	0.003080 	0.002240 	0.001770 	0.001800 	0.013920 	0.014480 	0.011210
16-Oct-2009 	0.002360 	0.002570 	0.005570 	0.001930 	0.001430 	0.002510 	0.001360 	0.009050 	0.008100 	0.011470
23-Oct-2009 	0.003430 	0.004820 	0.003430 	0.002030 	0.002870 	0.002270 	0.001300 	0.009740 	0.010130 	0.006520
30-Oct-2009 	0.001150 	0.001270 	0.001720 	0.000920 	0.001910 	0.001860 	0.000490 	-0.006180 	-0.006860 	-0.003140
06-Nov-2009 	0.000740 	0.001050 	0.001160 	0.000580 	-0.000160 	0.001450 	0.000390 	0.001620 	0.000750 	-0.002500
13-Nov-2009 	0.001120 	0.001230 	0.001020 	0.001100 	0.001310 	0.000570 	0.001130 	0.003620 	0.003330 	0.004250
20-Nov-2009 	0.000460 	-0.000050 	0.001800 	0.000650 	0.000950 	0.000830 	0.001240 	-0.001510 	-0.001890 	0.000790
27-Nov-2009 	-0.001130 	-0.002370 	0.000670 	-0.000110 	-0.000260 	-0.000180 	-0.000570 	-0.004630 	-0.003740 	-0.006420
04-Dec-2009 	0.001930 	0.002710 	0.000780 	0.001540 	0.000590 	0.000190 	0.001570 	0.012990 	0.013830 	0.008290
11-Dec-2009 	0.002540 	0.004670 	0.003460 	0.000310 	0.002270 	0.001370 	0.000130 	0.007030 	0.007810 	0.000350
18-Dec-2009 	0.002800 	0.005320 	0.003380 	-0.000040 	0.002720 	0.001210 	0.000340 	0.009310 	0.010240 	0.005310
24-Dec-2009 	0.002060 	0.003100 	0.003410 	0.001040 	0.000930 	0.001910 	0.000080 	0.011270 	0.012440 	0.005170
31-Dec-2009 	0.002070 	0.003020 	0.000660 	0.001520 	0.001560 	0.000550 	0.001010 	0.006270 	0.006510 	0.006350
08-Jan-2010 	-0.005390 	-0.013080 	0.000110 	0.001930 	-0.005250 	-0.000300 	0.001620 	-0.029810 	-0.037060 	0.006710
15-Jan-2010 	0.001320 	0.000350 	0.009370 	0.000910 	0.001360 	0.006680 	0.000910 	-0.001670 	-0.003120 	0.000570
22-Jan-2010 	-0.002000 	-0.002890 	-0.000890 	-0.001740 	-0.000300 	0.001150 	-0.001240 	-0.009370 	-0.009770 	-0.008370
29-Jan-2010 	-0.000950 	-0.001800 	-0.000430 	-0.000240 	0.000700 	0.000370 	0.000560 	-0.002970 	-0.003040 	-0.002710
05-Feb-2010 	-0.002650 	-0.003700 	-0.002620 	-0.002200 	-0.001300 	-0.000990 	-0.001480 	-0.009680 	-0.010240 	-0.007570
12-Feb-2010 	-0.000840 	-0.001690 	-0.000860 	-0.000060 	-0.000200 	0.000100 	0.000490 	-0.007620 	-0.007640 	-0.009500
19-Feb-2010 	0.001810 	0.003170 	-0.000640 	0.000890 	0.000910 	0.000090 	0.000000 	0.016660 	0.018330 	0.010620
26-Feb-2010 	0.000360 	0.001340 	-0.001430 	-0.000710 	0.001220 	0.000550 	-0.000300 	-0.003310 	-0.004280 	0.002100
05-Mar-2010 	0.002550 	0.002630 	0.004190 	0.002730 	0.000980 	0.001780 	0.001260 	0.014710 	0.014190 	0.016790
12-Mar-2010 	0.003090 	0.003880 	0.005400 	0.002440 	0.002420 	0.002160 	0.001660 	0.011510 	0.010910 	0.014080
19-Mar-2010 	0.002190 	0.003240 	0.002100 	0.000990 	0.001810 	0.001520 	0.000860 	0.005220 	0.004860 	0.005520
26-Mar-2010 	0.001830 	0.002420 	0.002620 	0.001450 	0.001680 	0.001010 	0.000970 	0.008460 	0.008240 	0.007850
01-Apr-2010 	0.000940 	0.001500 	0.000630 	0.000340 	0.000480 	0.001380 	0.000610 	0.001470 	0.000810 	0.004280
09-Apr-2010 	0.001690 	0.002540 	0.001860 	0.000850 	0.001630 	0.000660 	0.000280 	0.006550 	0.006910 	0.003850
16-Apr-2010 	0.002040 	0.002680 	0.002450 	0.001660 	0.001710 	0.000780 	0.001090 	0.005790 	0.004690 	0.010730
23-Apr-2010 	0.000470 	0.001010 	0.003250 	-0.000810 	0.000650 	0.001510 	-0.000500 	0.005390 	0.006150 	-0.000080
30-Apr-2010 	-0.002820 	-0.002090 	-0.004900 	-0.004260 	-0.000510 	-0.001790 	-0.003390 	-0.005930 	-0.005050 	-0.009120
07-May-2010 	-0.015030 	-0.017110 	-0.019370 	-0.015390 	-0.007840 	-0.006880 	-0.009660 	-0.036010 	-0.033820 	-0.048840
14-May-2010 	0.003860 	0.003610 	0.006060 	0.004840 	0.001090 	0.001860 	0.003010 	0.007550 	0.005640 	0.018780
21-May-2010 	-0.008860 	-0.010850 	-0.010370 	-0.008040 	-0.004740 	-0.002650 	-0.005240 	-0.028540 	-0.027120 	-0.034570
28-May-2010 	-0.002570 	-0.002230 	-0.006570 	-0.002900 	-0.000840 	-0.002380 	-0.001730 	0.005590 	0.005670 	0.006610
04-Jun-2010 	-0.001890 	-0.002370 	-0.000870 	-0.001860 	-0.001450 	-0.000850 	0.000700 	-0.005060 	-0.005940 	-0.005020
11-Jun-2010 	-0.002560 	-0.003280 	-0.005760 	-0.001670 	-0.001130 	-0.001730 	-0.001150 	-0.006060 	-0.004540 	-0.013290
18-Jun-2010 	0.003060 	0.003580 	0.002270 	0.003470 	0.001470 	0.000650 	0.001820 	0.018070 	0.017850 	0.020400
25-Jun-2010 	0.000470 	0.000470 	0.000910 	0.000280 	0.000920 	0.000580 	0.001350 	-0.002630 	-0.002880 	-0.001620
02-Jul-2010 	-0.000050 	-0.000270 	-0.000250 	0.000270 	0.000220 	-0.000360 	-0.000610 	-0.006800 	-0.007210 	-0.002690
09-Jul-2010 	0.002490 	0.002440 	0.000590 	0.003730 	0.001700 	0.000670 	0.002750 	0.010600 	0.010430 	0.013550
16-Jul-2010 	0.002980 	0.003980 	0.002890 	0.002160 	0.002790 	0.001660 	0.001560 	0.005510 	0.004670 	0.009400
23-Jul-2010 	0.002670 	0.002700 	0.003840 	0.003370 	0.001650 	0.001890 	0.001750 	0.009690 	0.009240 	0.012520
30-Jul-2010 	0.002780 	0.004280 	0.005880 	0.005500 	0.001920 	0.002800 	0.003810 	0.003630 	0.001980 	0.012740
06-Aug-2010 	0.001500 	0.001420 	0.005310 	0.000920 	0.001450 	0.002150 	0.000810 	0.002010 	0.001730 	0.003460
13-Aug-2010 	-0.001300 	-0.002070 	-0.000380 	-0.001060 	0.000130 	0.000620 	-0.000160 	-0.009910 	-0.010180 	-0.009940
20-Aug-2010 	0.000680 	0.000940 	0.000540 	0.000430 	0.000890 	0.000150 	0.000310 	0.001390 	0.001050 	0.005920
27-Aug-2010 	-0.001310 	-0.002480 	-0.000110 	-0.000320 	0.000030 	0.000260 	0.000200 	-0.000350 	0.000090 	-0.001210
03-Sep-2010 	0.000270 	0.000270 	0.000870 	0.000320 	0.000610 	0.000760 	-0.000160 	0.006640 	0.006120 	0.008490
10-Sep-2010 	0.001750 	0.002400 	0.001490 	0.001320 	0.000830 	0.000860 	0.000840 	0.009310 	0.009650 	0.007180
17-Sep-2010 	0.001590 	0.001580 	0.002370 	0.001960 	0.001580 	0.001860 	0.002160 	0.007090 	0.005130 	0.015160
24-Sep-2010 	-0.000110 	0.000390 	-0.002260 	-0.000690 	0.000810 	0.000230 	-0.000430 	-0.001860 	-0.001900 	-0.001890
01-Oct-2010 	0.000390 	0.000500 	-0.000990 	0.000600 	0.000820 	-0.000190 	0.001190 	0.004510 	0.004490 	0.005290
08-Oct-2010 	0.001660 	0.002160 	0.002060 	0.001240 	0.001640 	0.000600 	0.001140 	0.005170 	0.004370 	0.008750
15-Oct-2010 	0.000840 	-0.000300 	0.003410 	0.002140 	-0.000070 	0.002470 	0.000960 	0.008710 	0.008930 	0.006860
22-Oct-2010 	0.000910 	0.001080 	-0.000320 	0.001300 	0.000310 	0.000030 	0.001190 	0.001210 	0.000550 	0.006090
29-Oct-2010 	0.001710 	0.002910 	0.002280 	0.001230 	0.001090 	0.001660 	0.000720 	0.006010 	0.006530 	0.002710
05-Nov-2010 	0.000570 	0.002020 	0.000270 	-0.001520 	0.000990 	-0.000120 	-0.001080 	0.003270 	0.005060 	-0.003890
12-Nov-2010 	-0.000850 	0.000470 	-0.004250 	-0.002860 	-0.000510 	-0.003250 	-0.002000 	0.001390 	0.003790 	-0.009720
19-Nov-2010 	0.001020 	0.000320 	0.000990 	0.002330 	-0.000290 	0.000540 	0.001630 	-0.001140 	-0.002340 	0.004990
26-Nov-2010 	-0.002330 	-0.000530 	-0.006290 	-0.005220 	-0.000380 	-0.003190 	-0.003340 	-0.007840 	-0.005320 	-0.019330
03-Dec-2010 	-0.002230 	-0.001240 	-0.005950 	-0.003560 	-0.000990 	-0.003470 	-0.002430 	0.004670 	0.006150 	-0.002610
10-Dec-2010 	0.003490 	0.005850 	0.002380 	0.000750 	0.000790 	0.001430 	0.000020 	0.013560 	0.014590 	0.010070
17-Dec-2010 	0.000840 	0.001740 	-0.000340 	-0.000130 	0.000490 	0.000290 	-0.000250 	-0.000090 	-0.000460 	0.002150
23-Dec-2010 	0.000830 	0.001640 	0.000870 	-0.000700 	0.000350 	-0.000260 	-0.000560 	0.005670 	0.006790 	-0.000430
31-Dec-2010 	0.000610 	0.001130 	-0.001050 	0.000370 	0.000580 	-0.000200 	0.000150 	0.000560 	0.000810 	-0.000340
07-Jan-2011 	-0.005700 	-0.009680 	-0.001440 	-0.001440 	-0.001120 	-0.001000 	0.000590 	-0.023920 	-0.026090 	-0.016540
14-Jan-2011 	0.001210 	0.000440 	0.004210 	0.002050 	0.000530 	0.001590 	0.001350 	0.005150 	0.003480 	0.013930
21-Jan-2011 	0.001890 	0.001550 	0.002840 	0.003000 	0.000700 	0.001580 	0.000980 	0.004810 	0.004220 	0.008980
28-Jan-2011 	0.000390 	-0.000500 	0.001350 	0.001640 	0.001100 	0.000330 	0.001900 	0.001600 	0.000830 	0.004220
04-Feb-2011 	0.003010 	0.003760 	0.002470 	0.002630 	0.000780 	0.002080 	0.001280 	0.015450 	0.017140 	0.007230
11-Feb-2011 	0.002570 	0.002780 	0.004200 	0.002610 	0.001800 	0.003030 	0.002060 	0.004140 	0.004090 	0.003970
18-Feb-2011 	0.000750 	0.000970 	0.001260 	0.000330 	0.001290 	0.001590 	0.000600 	0.002230 	0.001740 	0.004020
25-Feb-2011 	-0.001250 	-0.001910 	-0.002260 	-0.000140 	-0.000120 	-0.000470 	0.000380 	-0.006040 	-0.007180 	0.000480
04-Mar-2011 	0.002160 	0.001930 	0.002300 	0.003190 	0.001100 	0.002070 	0.002100 	0.005110 	0.004530 	0.008840
11-Mar-2011 	-0.001110 	-0.000600 	-0.001950 	-0.001980 	0.000490 	-0.000040 	-0.000960 	-0.006450 	-0.006350 	-0.007470
18-Mar-2011 	-0.002240 	-0.002820 	-0.002980 	-0.001170 	-0.000760 	-0.000270 	-0.000640 	-0.005590 	-0.005370 	-0.005620
25-Mar-2011 	0.002600 	0.002830 	0.003550 	0.003050 	0.001070 	0.001950 	0.002120 	0.009520 	0.010170 	0.006020
01-Apr-2011 	0.000560 	0.000710 	0.002730 	0.001480 	0.000620 	0.001450 	0.001100 	0.004680 	0.004250 	0.006740
08-Apr-2011 	0.003210 	0.003350 	0.006710 	0.003940 	0.001090 	0.004020 	0.002080 	0.009210 	0.008370 	0.013950
15-Apr-2011 	-0.000310 	-0.000450 	-0.000390 	0.000120 	0.000500 	0.000360 	0.000650 	-0.005420 	-0.005660 	-0.003990
21-Apr-2011 	-0.000060 	0.000170 	-0.000190 	-0.000490 	0.000280 	0.000290 	0.000130 	0.000600 	0.001240 	-0.002820
29-Apr-2011 	0.000440 	0.000610 	0.000220 	0.000110 	0.000870 	0.000670 	0.000250 	-0.001050 	-0.001590 	0.001860
06-May-2011 	0.000180 	-0.000440 	0.000240 	0.001120 	-0.000130 	0.000200 	0.000860 	-0.001870 	-0.002640 	0.002280
13-May-2011 	-0.000290 	-0.000590 	0.000520 	-0.000190 	0.000200 	0.000460 	0.000090 	0.000310 	0.000710 	-0.001650
20-May-2011 	-0.000200 	-0.000360 	0.000340 	0.000200 	0.000060 	0.000760 	0.000800 	-0.000250 	-0.000580 	0.000970
27-May-2011 	-0.002520 	-0.002350 	-0.006740 	-0.002500 	-0.000440 	-0.001850 	-0.001490 	-0.006680 	-0.006370 	-0.007710
03-Jun-2011 	-0.001480 	-0.003020 	-0.001170 	0.000810 	-0.001060 	-0.000340 	0.000330 	-0.004890 	-0.005600 	-0.000290
10-Jun-2011 	-0.001580 	-0.001360 	-0.002380 	-0.001880 	-0.000320 	-0.000250 	-0.000590 	-0.006630 	-0.006700 	-0.007420
17-Jun-2011 	-0.002380 	-0.002060 	-0.006110 	-0.002680 	-0.000900 	-0.001640 	-0.001030 	-0.008640 	-0.007960 	-0.012360
24-Jun-2011 	-0.002440 	-0.001780 	-0.001100 	-0.004610 	-0.000600 	-0.000360 	-0.002130 	-0.005720 	-0.005600 	-0.007590
01-Jul-2011 	0.004250 	0.005660 	0.002850 	0.003770 	0.001350 	0.000760 	0.002120 	0.019240 	0.020650 	0.013740
08-Jul-2011 	-0.001120 	0.000080 	-0.001180 	-0.003730 	-0.000060 	-0.001040 	-0.002020 	-0.003770 	-0.002420 	-0.010990
15-Jul-2011 	-0.003580 	-0.002640 	-0.005590 	-0.006100 	-0.000740 	-0.002590 	-0.002820 	-0.007110 	-0.005500 	-0.016820
22-Jul-2011 	0.001850 	0.001100 	0.002350 	0.003420 	0.000040 	0.001570 	0.001410 	0.007100 	0.006600 	0.011760
29-Jul-2011 	-0.000290 	0.001050 	-0.004670 	-0.004090 	0.000720 	-0.002620 	-0.001660 	-0.007850 	-0.006980 	-0.012740
05-Aug-2011 	-0.005930 	-0.004910 	-0.007620 	-0.009410 	-0.002400 	-0.003820 	-0.004620 	-0.027480 	-0.025700 	-0.038510
12-Aug-2011 	-0.017030 	-0.020760 	-0.022200 	-0.014700 	-0.009080 	-0.013510 	-0.011450 	-0.040130 	-0.040340 	-0.037570
19-Aug-2011 	-0.003400 	-0.005460 	-0.003060 	-0.001470 	-0.001650 	-0.001250 	-0.000300 	-0.001010 	-0.000840 	-0.000610
26-Aug-2011 	-0.005960 	-0.006180 	-0.009790 	-0.006440 	-0.001950 	-0.006120 	-0.004090 	-0.008410 	-0.006610 	-0.018760
02-Sep-2011 	0.002520 	0.004070 	0.002470 	0.001200 	0.001640 	0.001790 	0.002050 	0.009730 	0.009140 	0.012160
09-Sep-2011 	-0.004490 	-0.004670 	-0.011280 	-0.004190 	-0.001240 	-0.006310 	-0.003660 	-0.007550 	-0.006780 	-0.008640
16-Sep-2011 	-0.003510 	-0.003500 	-0.008930 	-0.003680 	-0.001700 	-0.008040 	-0.002390 	0.000480 	0.002180 	-0.006570
23-Sep-2011 	-0.011670 	-0.014200 	-0.009960 	-0.011450 	-0.005560 	-0.006720 	-0.006310 	-0.022830 	-0.022510 	-0.026810
30-Sep-2011 	0.001500 	0.000750 	0.000730 	0.004070 	-0.000520 	-0.000480 	0.000980 	-0.009990 	-0.012770 	0.004480
07-Oct-2011 	-0.003790 	-0.004600 	-0.005590 	-0.002130 	-0.002840 	-0.005060 	-0.001440 	-0.004710 	-0.003600 	-0.010590
14-Oct-2011 	0.008350 	0.010020 	0.007950 	0.007970 	0.004190 	0.006950 	0.007200 	0.030370 	0.028650 	0.037930
21-Oct-2011 	0.006000 	0.008940 	0.005130 	0.003040 	0.003730 	0.003940 	0.003960 	0.017020 	0.017460 	0.013730
28-Oct-2011 	0.011570 	0.013750 	0.015480 	0.010340 	0.005690 	0.008640 	0.005210 	0.027680 	0.026680 	0.035220
04-Nov-2011 	-0.005360 	-0.005240 	-0.006370 	-0.007400 	-0.000910 	-0.005270 	-0.002680 	-0.014720 	-0.013210 	-0.024940
